Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Revenue,Profit,Payment_Mode,Ship_Mode
ORD-11067,2024-09-03,CUST-1310,Uma Chopra,Consumer,Noida,Uttar Pradesh,North,Office Supplies,Paper & Notebooks,Navneet Long Book,3,125.17,0.1,337.96,94.56,UPI,Standard
ORD-10222,2024-09-03,CUST-1466,Ayesha Menon,Home Office,Bangalore,Karnataka,South,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,6,243.31,0.05,1386.87,821.87,Cash,Same Day
ORD-10468,2024-09-03,CUST-1055,Sanjay Patel,Corporate,Hyderabad,Telangana,South,Clothing,Formal Shirts,Raymond Linen Shirt,1,1331.03,0.13,1158.0,226.56,UPI,Express
ORD-10351,2024-09-03,CUST-1398,Deepika Chopra,Home Office,Delhi,Delhi,North,Furniture,Office Chairs,Nilkamal Leatherite,1,8419.62,0.0,8419.62,861.79,Credit Card,Standard
ORD-10157,2024-09-04,CUST-1190,Nikhil Mishra,Consumer,Bangalore,Karnataka,South,Office Supplies,Paper & Notebooks,Sundaram A4 Ruled,5,391.53,0.0,1957.65,1113.44,Cash,Standard
ORD-11785,2024-09-04,CUST-1356,Manish Kumar,Consumer,Lucknow,Uttar Pradesh,North,Electronics,Chargers & Cables,Anker PowerPort,1,2431.11,0.2,1944.89,630.4,Net Banking,Standard
ORD-11982,2024-09-05,CUST-1068,Pankaj Gupta,Corporate,Bangalore,Karnataka,South,Electronics,Smartphones,Vivo T2x,2,89999.0,0.28,129598.56,10595.51,Cash,Economy
ORD-11291,2024-09-05,CUST-1041,Amit Joshi,Consumer,Kolkata,West Bengal,East,Furniture,Desks,Featherlite Amaze,1,13933.96,0.25,10450.47,1500.28,Credit Card,Express
ORD-11997,2024-09-05,CUST-1413,Yash Kulkarni,Consumer,Jaipur,Rajasthan,North,Electronics,Chargers & Cables,Portronics Adaptor,4,1018.72,0.05,3871.14,1483.32,UPI,Economy
ORD-10306,2024-09-05,CUST-1158,Sneha Singh,Home Office,Guwahati,Assam,East,Office Supplies,Printers,HP LaserJet M1005,2,19012.14,0.0,38024.28,4696.87,Debit Card,Express
ORD-12362,2024-09-06,CUST-1020,Sanjay Bhat,Consumer,Pune,Maharashtra,West,Clothing,Formal Shirts,Arrow Regular Fit,5,1661.09,0.15,7059.63,1912.13,Debit Card,Economy
ORD-11297,2024-09-06,CUST-1219,Arjun Kumar,Home Office,Lucknow,Uttar Pradesh,North,Electronics,Smartphones,Realme Narzo 60,4,12034.5,0.05,45731.1,3260.7,Debit Card,Standard
ORD-11303,2024-09-06,CUST-1036,Aditi Iyer,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,2,171.9,0.33,230.35,107.39,Cash,Standard
ORD-12095,2024-09-06,CUST-1231,Deepika Chopra,Corporate,Delhi,Delhi,North,Clothing,T-Shirts,U.S. Polo Assn. Crew,2,1240.13,0.18,2033.81,444.72,UPI,Express
ORD-12325,2024-09-07,CUST-1174,Sanjay Deshmukh,Corporate,Noida,Uttar Pradesh,North,Clothing,Jeans,Pepe Jeans Slim,2,1529.66,0.13,2661.61,995.26,UPI,Standard
ORD-10267,2024-09-07,CUST-1408,Sanjay Chatterjee,Corporate,Surat,Gujarat,West,Electronics,Laptops,Acer Aspire 5,1,65993.06,0.03,64013.27,6176.18,Credit Card,Express
ORD-10661,2024-09-08,CUST-1353,Sneha Saxena,Home Office,Bhubaneswar,Odisha,East,Clothing,Ethnic Wear,Soch Silk Saree,1,4570.34,0.1,4113.31,1020.1,Net Banking,Same Day
ORD-11518,2024-09-08,CUST-1190,Nikhil Mishra,Consumer,Bangalore,Karnataka,South,Furniture,Office Chairs,Green Soul Jupiter,1,11945.55,0.0,11945.55,2760.92,UPI,Express
ORD-11203,2024-09-09,CUST-1522,Lavanya Agarwal,Corporate,Mumbai,Maharashtra,West,Office Supplies,Paper & Notebooks,JK Copier A4 Paper Ream,6,222.67,0.03,1295.94,377.68,Credit Card,Standard
ORD-10172,2024-09-09,CUST-1164,Aarav Menon,Home Office,Delhi,Delhi,North,Office Supplies,Storage & Organizers,Nilkamal Chester 24,3,884.88,0.05,2521.91,809.38,UPI,Standard
ORD-10034,2024-09-09,CUST-1381,Rishi Deshmukh,Consumer,Chennai,Tamil Nadu,South,Electronics,Smartwatches,Noise ColorFit Pro 4,1,4435.96,0.1,3992.36,917.75,Credit Card,Express
ORD-10488,2024-09-10,CUST-1591,Sakshi Tiwari,Corporate,Lucknow,Uttar Pradesh,North,Electronics,Tablets,Samsung Galaxy Tab A8,1,19687.54,0.03,19096.91,2637.98,UPI,Economy
ORD-11219,2024-09-10,CUST-1558,Gaurav Kapoor,Consumer,Bangalore,Karnataka,South,Electronics,Smartphones,OnePlus Nord CE3,2,35167.72,0.0,70335.44,11779.58,Cash,Same Day
ORD-10006,2024-09-10,CUST-1253,Simran Mehta,Consumer,Visakhapatnam,Andhra Pradesh,South,Furniture,Office Chairs,Featherlite Optima,1,12889.46,0.05,12244.99,2643.81,Cash,Standard
ORD-11436,2024-09-10,CUST-1177,Yash Pandey,Corporate,Ahmedabad,Gujarat,West,Office Supplies,Ink & Toner,HP 678 Tri-Color,4,3219.14,0.03,12490.26,4013.48,Credit Card,Same Day
ORD-11460,2024-09-10,CUST-1121,Chirag Gupta,Corporate,Hyderabad,Telangana,South,Electronics,Smartphones,OnePlus Nord CE3,4,18614.73,0.13,64779.26,5787.83,Debit Card,Economy
ORD-11414,2024-09-11,CUST-1299,Rishi Mishra,Consumer,Delhi,Delhi,North,Food & Beverages,Health Supplements,HealthKart Multivitamin,3,370.08,0.0,1110.24,278.48,UPI,Economy
ORD-11762,2024-09-11,CUST-1419,Zara Shah,Consumer,Mumbai,Maharashtra,West,Office Supplies,Printers,HP Smart Tank 580,10,14109.24,0.05,134037.78,15690.76,Credit Card,Express
ORD-10547,2024-09-11,CUST-1211,Rahul Mishra,Consumer,Bangalore,Karnataka,South,Electronics,Laptops,Lenovo IdeaPad Slim 3,1,81287.32,0.0,81287.32,5013.65,Cash,Standard
ORD-11170,2024-09-12,CUST-1404,Rahul Patil,Corporate,Pune,Maharashtra,West,Food & Beverages,Beverages,Tropicana Mixed Fruit 1L,3,224.31,0.23,518.16,194.29,Credit Card,Express
ORD-11867,2024-09-12,CUST-1478,Uma Mishra,Consumer,Mumbai,Maharashtra,West,Food & Beverages,Tea & Coffee,Nescafe Classic 200g,6,213.63,0.05,1217.69,447.78,UPI,Standard
ORD-11452,2024-09-12,CUST-1118,Vivek Verma,Consumer,Ahmedabad,Gujarat,West,Clothing,Jackets,Fort Collins Puffer,3,2692.03,0.2,6460.87,1701.31,UPI,Standard
ORD-12403,2024-09-12,CUST-1013,Yash Patel,Home Office,Bangalore,Karnataka,South,Electronics,Tablets,OnePlus Pad Go,5,21455.65,0.05,101914.34,11917.62,Debit Card,Express
ORD-12265,2024-09-12,CUST-1303,Vivek Sinha,Consumer,Bhubaneswar,Odisha,East,Clothing,Formal Shirts,Arrow Regular Fit,2,1392.45,0.05,2645.66,1012.61,UPI,Express
ORD-10642,2024-09-13,CUST-1599,Ananya Reddy,Consumer,Coimbatore,Tamil Nadu,South,Furniture,Desks,Amazon Basics L-Shape Desk,2,5822.57,0.05,11062.88,2018.08,Credit Card,Express
ORD-11688,2024-09-13,CUST-1008,Yash Malhotra,Consumer,Kolkata,West Bengal,East,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,1,345.82,0.0,345.82,126.55,Net Banking,Express
ORD-12198,2024-09-13,CUST-1316,Diya Bhat,Consumer,Delhi,Delhi,North,Clothing,T-Shirts,Levi's Graphic Tee,1,1034.07,0.1,930.66,218.39,Credit Card,Standard
ORD-12442,2024-09-13,CUST-1141,Uma Sharma,Home Office,Bangalore,Karnataka,South,Clothing,Ethnic Wear,W Palazzo Set,2,7006.05,0.2,11209.68,4077.69,Cash,Express
ORD-12144,2024-09-14,CUST-1281,Aditya Patil,Consumer,Mumbai,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,Amazon Basics Mixed Nuts,4,558.71,0.15,1899.61,458.43,Cash,Standard
ORD-11874,2024-09-14,CUST-1346,Sanjay Nair,Consumer,Noida,Uttar Pradesh,North,Clothing,Ethnic Wear,FabIndia Cotton Kurta,1,3791.76,0.1,3412.58,1230.49,UPI,Standard
ORD-10776,2024-09-14,CUST-1313,Amit Menon,Corporate,Lucknow,Uttar Pradesh,North,Office Supplies,Paper & Notebooks,Luxor Exercise Book,2,134.63,0.18,220.79,82.11,Net Banking,Standard
ORD-12307,2024-09-14,CUST-1233,Kriti Deshmukh,Home Office,Bangalore,Karnataka,South,Office Supplies,Ink & Toner,Epson T664 Refill Bottle,3,3463.52,0.3,7273.39,848.0,UPI,Express
ORD-11572,2024-09-15,CUST-1276,Amit Sinha,Consumer,Nagpur,Maharashtra,West,Electronics,Tablets,Samsung Galaxy Tab A8,2,21208.56,0.0,42417.12,5734.29,UPI,Same Day
ORD-12195,2024-09-15,CUST-1133,Priya Gupta,Home Office,Noida,Uttar Pradesh,North,Electronics,Smartwatches,Apple Watch SE,1,3356.03,0.1,3020.43,476.8,Credit Card,Express
ORD-10718,2024-09-15,CUST-1582,Diya Das,Consumer,Pune,Maharashtra,West,Electronics,Chargers & Cables,Anker PowerPort,1,380.88,0.15,323.75,73.51,UPI,Express
ORD-11231,2024-09-15,CUST-1321,Diya Rao,Home Office,Delhi,Delhi,North,Office Supplies,Paper & Notebooks,Navneet Long Book,10,299.99,0.05,2849.9,1493.25,Cash,Express
ORD-12274,2024-09-16,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Office Supplies,Storage & Organizers,Amazon Basics Desk Organizer,3,995.43,0.03,2896.7,610.12,Credit Card,Economy
ORD-11101,2024-09-16,CUST-1529,Neha Banerjee,Consumer,Coimbatore,Tamil Nadu,South,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,2,598.22,0.0,1196.44,295.69,Debit Card,Standard
ORD-11147,2024-09-16,CUST-1107,Arjun Mehta,Consumer,Gurugram,Haryana,North,Office Supplies,Ink & Toner,Canon PG-745 Black,1,3581.26,0.25,2685.94,670.61,Credit Card,Standard
ORD-10880,2024-09-16,CUST-1276,Amit Sinha,Consumer,Nagpur,Maharashtra,West,Electronics,Laptops,Acer Aspire 5,1,78632.01,0.0,78632.01,6735.54,Credit Card,Standard
ORD-10757,2024-09-16,CUST-1077,Bhavya Patel,Corporate,Bhubaneswar,Odisha,East,Electronics,Smartphones,Realme Narzo 60,1,8999.0,0.03,8729.03,1302.45,Cash,Standard
ORD-11648,2024-09-17,CUST-1231,Deepika Chopra,Corporate,Delhi,Delhi,North,Office Supplies,Printers,HP Smart Tank 580,4,26862.26,0.03,104225.57,11444.89,Debit Card,Standard
ORD-10318,2024-09-17,CUST-1319,Deepika Bhat,Home Office,Ahmedabad,Gujarat,West,Electronics,Laptops,Dell Inspiron 14,2,58402.48,0.0,116804.96,7890.95,Cash,Express
ORD-10826,2024-09-17,CUST-1446,Aditi Nair,Corporate,Patna,Bihar,East,Clothing,Formal Shirts,Arrow Regular Fit,1,611.44,0.18,501.38,188.49,Debit Card,Standard
ORD-12017,2024-09-17,CUST-1523,Aditya Pandey,Consumer,Hyderabad,Telangana,South,Clothing,Jackets,Fort Collins Puffer,3,2574.85,0.0,7724.55,2484.39,Net Banking,Express
ORD-11590,2024-09-17,CUST-1540,Neha Saxena,Consumer,Ahmedabad,Gujarat,West,Electronics,Chargers & Cables,Portronics Adaptor,1,1676.74,0.0,1676.74,596.42,Credit Card,Economy
ORD-10833,2024-09-18,CUST-1226,Nandini Nair,Corporate,Chennai,Tamil Nadu,South,Food & Beverages,Health Supplements,Ensure Nutritional Drink,3,1004.13,0.13,2620.78,386.5,Debit Card,Express
ORD-10525,2024-09-18,CUST-1378,Ishaan Gupta,Corporate,Pune,Maharashtra,West,Electronics,Smartwatches,Fire-Boltt Phoenix,2,8890.19,0.08,16357.95,2352.07,Cash,Express
ORD-10744,2024-09-18,CUST-1264,Tushar Kulkarni,Consumer,Delhi,Delhi,North,Electronics,Smartphones,Samsung Galaxy M34,3,37943.81,0.1,102448.29,14247.95,Debit Card,Economy
ORD-10884,2024-09-18,CUST-1248,Isha Gupta,Corporate,Pune,Maharashtra,West,Office Supplies,Storage & Organizers,Amazon Basics Desk Organizer,3,802.61,0.03,2335.6,788.46,UPI,Same Day
ORD-11632,2024-09-18,CUST-1101,Yash Verma,Consumer,Mumbai,Maharashtra,West,Clothing,T-Shirts,Allen Solly Polo,1,1230.67,0.05,1169.14,553.96,Credit Card,Express
ORD-10479,2024-09-19,CUST-1455,Tanvi Sinha,Consumer,Bhubaneswar,Odisha,East,Furniture,Bookshelves,Nilkamal Freedom Mini,2,4748.9,0.3,6648.46,760.94,Cash,Same Day
ORD-10132,2024-09-19,CUST-1518,Sneha Shah,Consumer,Ranchi,Jharkhand,East,Furniture,Bookshelves,Amazon Basics Bookcase,2,5064.08,0.3,7089.71,246.75,Cash,Express
ORD-10043,2024-09-19,CUST-1485,Ananya Deshmukh,Consumer,Delhi,Delhi,North,Clothing,Jackets,Wildcraft Windbreaker,1,3344.13,0.05,3176.92,543.44,Credit Card,Economy
ORD-11901,2024-09-20,CUST-1348,Dev Patel,Corporate,Kolkata,West Bengal,East,Electronics,Chargers & Cables,Anker PowerPort,1,2109.02,0.03,2045.75,703.73,Cash,Same Day
ORD-12101,2024-09-20,CUST-1484,Isha Malhotra,Corporate,Bangalore,Karnataka,South,Office Supplies,Ink & Toner,Epson T664 Refill Bottle,1,685.02,0.23,527.47,86.17,UPI,Economy
ORD-10766,2024-09-20,CUST-1045,Ishaan Malhotra,Corporate,Lucknow,Uttar Pradesh,North,Food & Beverages,Snacks & Chips,Bingo Mad Angles,8,155.67,0.08,1145.73,362.61,UPI,Standard
ORD-10114,2024-09-20,CUST-1379,Ishaan Joshi,Consumer,Surat,Gujarat,West,Food & Beverages,Health Supplements,MuscleBlaze Whey Protein,6,2936.62,0.2,14095.78,3059.05,UPI,Same Day
ORD-11830,2024-09-20,CUST-1226,Nandini Nair,Corporate,Chennai,Tamil Nadu,South,Furniture,Desks,Nilkamal Aries Workstation,3,12811.97,0.33,25752.06,2318.59,UPI,Express
ORD-11537,2024-09-21,CUST-1474,Bhavya Patil,Consumer,Hyderabad,Telangana,South,Clothing,T-Shirts,Dennis Lingo Slim Fit,4,1779.19,0.1,6405.08,2266.52,Cash,Express
ORD-12351,2024-09-22,CUST-1272,Varun Rao,Corporate,Mumbai,Maharashtra,West,Electronics,Tablets,Samsung Galaxy Tab A8,3,37535.76,0.03,109229.06,15184.06,Cash,Express
ORD-11104,2024-09-22,CUST-1056,Chirag Agarwal,Home Office,Hyderabad,Telangana,South,Clothing,Jackets,Campus Sutra Denim,1,3434.25,0.05,3262.54,672.4,Debit Card,Express
ORD-10514,2024-09-22,CUST-1007,Sneha Patil,Consumer,Chennai,Tamil Nadu,South,Electronics,Headphones,OnePlus Buds Z2,5,1832.09,0.1,8244.4,1326.88,UPI,Standard
ORD-12163,2024-09-22,CUST-1065,Pooja Malhotra,Consumer,Mumbai,Maharashtra,West,Electronics,Chargers & Cables,Belkin BoostCharge,1,1821.75,0.1,1639.58,587.49,UPI,Same Day
ORD-10957,2024-09-22,CUST-1465,Lavanya Chatterjee,Home Office,Chennai,Tamil Nadu,South,Electronics,Tablets,Realme Pad Mini,1,21138.2,0.15,17967.47,1508.93,UPI,Express
ORD-10133,2024-09-22,CUST-1206,Amit Nair,Consumer,Mumbai,Maharashtra,West,Food & Beverages,Health Supplements,HealthKart Multivitamin,1,2465.24,0.3,1725.67,437.28,Cash,Economy
ORD-11364,2024-09-23,CUST-1564,Diya Menon,Consumer,Nagpur,Maharashtra,West,Food & Beverages,Beverages,Sting Energy Drink,3,72.71,0.0,218.13,65.4,Debit Card,Economy
ORD-11670,2024-09-24,CUST-1023,Rohit Kapoor,Corporate,Lucknow,Uttar Pradesh,North,Food & Beverages,Beverages,Coca-Cola 2L,2,118.98,0.13,207.03,60.39,Credit Card,Standard
ORD-10027,2024-09-24,CUST-1397,Rahul Tiwari,Consumer,Pune,Maharashtra,West,Electronics,Smartwatches,Apple Watch SE,1,15755.21,0.0,15755.21,2006.9,Credit Card,Standard
ORD-10393,2024-09-25,CUST-1375,Ananya Kulkarni,Consumer,Noida,Uttar Pradesh,North,Office Supplies,Storage & Organizers,Milton Modular Box,2,571.67,0.05,1086.17,378.63,Net Banking,Express
ORD-10229,2024-09-25,CUST-1272,Varun Rao,Corporate,Mumbai,Maharashtra,West,Electronics,Laptops,ASUS VivoBook 15,2,131706.49,0.08,242339.94,21724.45,Net Banking,Standard
ORD-10195,2024-09-26,CUST-1543,Diya Bhat,Consumer,Ranchi,Jharkhand,East,Food & Beverages,Beverages,Real Fruit Power Mango,2,326.81,0.0,653.62,155.47,Credit Card,Express
ORD-12050,2024-09-26,CUST-1104,Amit Mehta,Corporate,Delhi,Delhi,North,Food & Beverages,Beverages,Paper Boat Aamras,2,82.9,0.18,135.96,25.63,UPI,Standard
ORD-11788,2024-09-26,CUST-1578,Ananya Chatterjee,Consumer,Bhubaneswar,Odisha,East,Furniture,Office Chairs,HOF Ito Mesh Chair,1,8878.55,0.0,8878.55,2074.43,Credit Card,Economy
ORD-11977,2024-09-26,CUST-1291,Rahul Mehta,Consumer,Kochi,Kerala,South,Furniture,Office Chairs,IKEA Markus,2,13648.93,0.15,23203.18,1486.99,UPI,Express
ORD-10902,2024-09-26,CUST-1576,Vikram Reddy,Corporate,Ahmedabad,Gujarat,West,Food & Beverages,Health Supplements,Ensure Nutritional Drink,6,571.09,0.03,3323.74,1172.36,UPI,Same Day
ORD-10933,2024-09-27,CUST-1345,Uma Chatterjee,Consumer,Delhi,Delhi,North,Clothing,Jackets,HRX Active Jacket,5,2396.16,0.2,9584.64,2003.13,UPI,Standard
ORD-10384,2024-09-27,CUST-1557,Zara Gupta,Consumer,Bangalore,Karnataka,South,Clothing,Ethnic Wear,Manyavar Kurta Set,1,1913.56,0.0,1913.56,715.25,Debit Card,Express
ORD-11265,2024-09-27,CUST-1427,Isha Verma,Corporate,Noida,Uttar Pradesh,North,Furniture,Dining Tables,Urban Ladder Danton 6-Seater,1,24125.09,0.18,19782.57,912.72,UPI,Express
ORD-10782,2024-09-27,CUST-1236,Aditya Pandey,Consumer,Pune,Maharashtra,West,Clothing,T-Shirts,Allen Solly Polo,4,317.84,0.2,1017.09,393.05,UPI,Express
ORD-11656,2024-09-28,CUST-1118,Vivek Verma,Consumer,Ahmedabad,Gujarat,West,Food & Beverages,Tea & Coffee,Tata Gold Tea 500g,3,740.2,0.1,1998.54,534.87,UPI,Same Day
ORD-10523,2024-09-28,CUST-1524,Priya Verma,Home Office,Pune,Maharashtra,West,Food & Beverages,Tea & Coffee,Nescafe Classic 200g,3,601.3,0.15,1533.31,266.27,Credit Card,Same Day
ORD-10820,2024-09-28,CUST-1294,Sakshi Joshi,Consumer,Ahmedabad,Gujarat,West,Food & Beverages,Dry Fruits & Nuts,Farmley Premium Walnuts,1,423.42,0.05,402.25,104.26,Debit Card,Same Day
ORD-10694,2024-09-29,CUST-1212,Ananya Malhotra,Consumer,Bangalore,Karnataka,South,Food & Beverages,Tea & Coffee,Tata Gold Tea 500g,10,403.23,0.2,3225.84,666.48,Credit Card,Standard
ORD-10209,2024-09-29,CUST-1309,Pooja Shah,Corporate,Mumbai,Maharashtra,West,Electronics,Tablets,Realme Pad Mini,1,9999.0,0.03,9699.03,811.8,Net Banking,Same Day
ORD-11222,2024-09-29,CUST-1439,Kriti Rao,Consumer,Hyderabad,Telangana,South,Clothing,Jackets,Wildcraft Windbreaker,1,2177.39,0.05,2068.52,566.26,Debit Card,Standard
ORD-10377,2024-09-30,CUST-1093,Kunal Sharma,Home Office,Bangalore,Karnataka,South,Furniture,Desks,Wakefit Orion Study Table,1,11729.23,0.1,10556.31,951.62,Credit Card,Standard
ORD-12259,2024-09-30,CUST-1396,Isha Nair,Consumer,Kolkata,West Bengal,East,Food & Beverages,Snacks & Chips,Kurkure Masala Munch,4,33.09,0.05,125.74,25.41,Debit Card,Express
ORD-11066,2024-09-30,CUST-1333,Mohit Chatterjee,Consumer,Gurugram,Haryana,North,Clothing,Jackets,Campus Sutra Denim,1,3782.17,0.0,3782.17,1032.85,UPI,Standard
ORD-11635,2024-09-30,CUST-1405,Zara Menon,Consumer,Kolkata,West Bengal,East,Office Supplies,Ink & Toner,HP 802 Black Cartridge,2,3973.63,0.0,7947.26,2511.81,Cash,Standard
ORD-12153,2024-10-01,CUST-1232,Varun Patel,Consumer,Surat,Gujarat,West,Clothing,Ethnic Wear,Manyavar Kurta Set,4,3261.57,0.2,10437.02,3197.07,Credit Card,Same Day
ORD-10024,2024-10-01,CUST-1515,Meera Iyer,Consumer,Chennai,Tamil Nadu,South,Food & Beverages,Tea & Coffee,Brooke Bond Red Label,5,304.82,0.3,1066.87,167.02,Cash,Standard
ORD-10741,2024-10-02,CUST-1553,Aditi Malhotra,Consumer,Mumbai,Maharashtra,West,Furniture,Beds,Sleepyhead Original,1,21778.89,0.15,18512.06,1726.15,Credit Card,Same Day
ORD-10806,2024-10-02,CUST-1161,Bhavya Menon,Consumer,Pune,Maharashtra,West,Clothing,Ethnic Wear,W Palazzo Set,3,999.0,0.15,2547.45,805.25,Debit Card,Standard
ORD-10893,2024-10-02,CUST-1026,Deepika Mehta,Consumer,Mumbai,Maharashtra,West,Office Supplies,Pens & Stationery,Reynolds Trimax Gel,4,422.86,0.05,1606.87,873.94,UPI,Same Day
ORD-11513,2024-10-02,CUST-1575,Lavanya Das,Consumer,Bhubaneswar,Odisha,East,Office Supplies,Printers,HP LaserJet M1005,1,9939.11,0.25,7454.33,437.7,Debit Card,Express
ORD-11571,2024-10-03,CUST-1127,Sakshi Patel,Consumer,Nagpur,Maharashtra,West,Electronics,Chargers & Cables,Mi 33W SonicCharge,2,812.45,0.2,1299.92,295.42,Net Banking,Standard
ORD-10418,2024-10-04,CUST-1040,Shreya Malhotra,Consumer,Hyderabad,Telangana,South,Electronics,Laptops,Lenovo IdeaPad Slim 3,1,52796.27,0.1,47516.64,4622.83,Credit Card,Same Day
ORD-10927,2024-10-04,CUST-1380,Yash Das,Corporate,Bangalore,Karnataka,South,Furniture,Office Chairs,IKEA Markus,1,9901.94,0.18,8119.59,641.15,Debit Card,Economy
ORD-10248,2024-10-04,CUST-1566,Rahul Reddy,Consumer,Coimbatore,Tamil Nadu,South,Food & Beverages,Health Supplements,HealthKart Multivitamin,5,1368.04,0.25,5130.15,1405.7,Credit Card,Standard
ORD-11227,2024-10-05,CUST-1283,Simran Rao,Consumer,Jaipur,Rajasthan,North,Office Supplies,Storage & Organizers,Amazon Basics Desk Organizer,6,1241.37,0.3,5213.75,1460.32,Cash,Express
ORD-11330,2024-10-05,CUST-1367,Varun Joshi,Consumer,Surat,Gujarat,West,Clothing,Ethnic Wear,W Palazzo Set,2,1806.09,0.05,3431.57,1244.91,Credit Card,Same Day
ORD-10129,2024-10-06,CUST-1570,Rohit Patel,Consumer,Bhubaneswar,Odisha,East,Office Supplies,Printers,Canon Pixma G3060,4,14444.86,0.2,46223.55,3283.07,Credit Card,Standard
ORD-11741,2024-10-06,CUST-1318,Nandini Pandey,Corporate,Ahmedabad,Gujarat,West,Electronics,Chargers & Cables,Belkin BoostCharge,2,2287.08,0.28,3293.4,1053.95,Debit Card,Standard
ORD-12439,2024-10-06,CUST-1175,Ishaan Sharma,Corporate,Pune,Maharashtra,West,Electronics,Tablets,OnePlus Pad Go,2,21155.56,0.18,34695.12,1778.41,Debit Card,Express
ORD-11329,2024-10-07,CUST-1350,Rohit Patel,Corporate,Delhi,Delhi,North,Clothing,Formal Shirts,Van Heusen Slim Fit,1,1159.38,0.13,1008.66,211.69,Net Banking,Express
ORD-10110,2024-10-07,CUST-1288,Gaurav Iyer,Home Office,Hyderabad,Telangana,South,Clothing,Formal Shirts,Peter England Classic,1,2632.24,0.05,2500.63,714.83,UPI,Standard
ORD-11306,2024-10-07,CUST-1361,Kavya Banerjee,Corporate,Kolkata,West Bengal,East,Office Supplies,Paper & Notebooks,Navneet Long Book,6,316.31,0.33,1271.57,565.95,Net Banking,Standard
ORD-10660,2024-10-07,CUST-1421,Amit Patil,Consumer,Jaipur,Rajasthan,North,Clothing,Ethnic Wear,W Palazzo Set,1,1671.17,0.1,1504.05,469.2,Cash,Economy
ORD-11152,2024-10-07,CUST-1556,Uma Mishra,Consumer,Mumbai,Maharashtra,West,Clothing,Ethnic Wear,W Palazzo Set,1,2781.1,0.05,2642.04,704.68,Cash,Standard
ORD-10962,2024-10-08,CUST-1599,Ananya Reddy,Consumer,Coimbatore,Tamil Nadu,South,Electronics,Tablets,Samsung Galaxy Tab A8,3,45860.93,0.2,110066.23,6160.98,Debit Card,Express
ORD-11355,2024-10-08,CUST-1504,Vivek Shah,Corporate,Hyderabad,Telangana,South,Electronics,Headphones,JBL Tune 510BT,2,1185.26,0.08,2180.88,364.07,Cash,Standard
ORD-11245,2024-10-08,CUST-1092,Rajesh Kumar,Consumer,Kolkata,West Bengal,East,Electronics,Smartwatches,Samsung Galaxy Watch 5,1,7322.3,0.2,5857.84,1210.17,Credit Card,Express
ORD-12032,2024-10-08,CUST-1032,Kavya Shah,Consumer,Ahmedabad,Gujarat,West,Clothing,Formal Shirts,Louis Philippe Checked,1,3756.07,0.35,2441.45,404.78,UPI,Standard
ORD-12333,2024-10-08,CUST-1271,Zara Malhotra,Consumer,Mumbai,Maharashtra,West,Electronics,Smartwatches,boAt Storm Call,1,5114.55,0.15,4347.37,348.08,Credit Card,Express
ORD-11053,2024-10-08,CUST-1135,Kriti Kapoor,Consumer,Gurugram,Haryana,North,Furniture,Desks,Nilkamal Aries Workstation,2,8518.28,0.15,14481.08,2140.69,Credit Card,Standard
ORD-10116,2024-10-09,CUST-1184,Pooja Yadav,Consumer,Ahmedabad,Gujarat,West,Office Supplies,Storage & Organizers,Tupperware Store-All,3,797.53,0.25,1794.44,379.87,Net Banking,Express
ORD-10348,2024-10-09,CUST-1228,Tushar Menon,Consumer,Gurugram,Haryana,North,Office Supplies,Paper & Notebooks,Navneet Long Book,4,330.15,0.15,1122.51,303.19,UPI,Standard
ORD-10946,2024-10-09,CUST-1109,Kunal Pandey,Consumer,Patna,Bihar,East,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,3,1517.43,0.2,3641.83,354.25,Credit Card,Standard
ORD-10947,2024-10-09,CUST-1340,Rohit Gupta,Consumer,Patna,Bihar,East,Office Supplies,Paper & Notebooks,Navneet Long Book,2,125.01,0.2,200.02,83.78,Cash,Standard
ORD-12208,2024-10-09,CUST-1099,Sanjay Mishra,Consumer,Chennai,Tamil Nadu,South,Electronics,Smartwatches,Noise ColorFit Pro 4,3,13142.88,0.15,33514.34,5202.43,Credit Card,Standard
ORD-11225,2024-10-09,CUST-1444,Tushar Yadav,Corporate,Kochi,Kerala,South,Food & Beverages,Tea & Coffee,Organic India Tulsi Green,3,664.51,0.18,1634.69,371.62,Credit Card,Express
ORD-10844,2024-10-09,CUST-1004,Varun Kumar,Consumer,Ranchi,Jharkhand,East,Office Supplies,Printers,HP Smart Tank 580,2,15855.07,0.15,26953.62,1540.37,Cash,Express
ORD-10774,2024-10-09,CUST-1017,Kriti Kapoor,Home Office,Mumbai,Maharashtra,West,Food & Beverages,Dry Fruits & Nuts,Nutraj Cashews 250g,5,790.53,0.25,2964.49,396.73,UPI,Standard
